,AAPL,AMZN,BTC-USD,GLD,GOOGL,JNJ,JPM,META,MSFT,NVDA,QQQ,SPY
2023-07-06,0.0,0.11326335966998982,0.13046699891867372,0.10765333931216088,0.09807935874118237,0.06063311476176034,0.09614379725883616,0.13392221644730587,0.07275881477865556,0.15589725530446874,0.031181744806966536,0.0
2023-07-07,0.030401325808628893,0.06509496412832774,0.12469206561800464,0.11069489077125345,0.10659928551869254,0.08058808544583178,0.07302919093514945,0.1412577406575389,0.10794478620519386,0.1382158887369165,0.021481776174462244,0.0
2023-07-10,0.04193873641844342,0.09654808128486683,0.15665984451765516,0.11180639795654129,0.10202866089402227,0.06496835395280567,0.09289485152732135,0.08383761352160575,0.09614411459620846,0.13363748217159083,0.0,-0.019535863158938963
2023-07-11,0.033782559351136145,0.047012178612582334,0.18965957283603693,0.11016803268800861,0.07352428271673991,0.09151637109980441,0.11192849177667578,0.09708336007930206,0.07788714441605075,0.132855490666918,0.0,-0.03458251575674504
2023-07-12,0.0,0.04402045160531998,0.20476298034191132,0.1026885062456131,0.05769478157162666,0.1096872016787529,0.15131114423274994,0.07884067296981812,0.04788345471024513,0.07620760798454285,-0.05898439884185791,-0.04208976402878761
2023-07-13,0.020263609670151235,0.05280680018004085,0.141965060105341,0.08986574582098401,-0.05636349077396503,0.09263984891755185,0.08371606356214344,0.20675539275517327,0.06209410475556958,0.0999381368142459,-0.05938807546583439,-0.03420367117899946
2023-07-14,0.03293556585821906,0.12390960248331259,0.09221706837772191,0.031064314382036065,0.12855347723196286,0.07436136783878845,0.0410399996004731,0.1434236127790973,0.0942043896832699,0.21710154053030306,0.021189061234815697,0.0
2023-07-17,0.0,0.1320553473026069,0.13461535867864632,0.019717988487489253,0.12295559342472491,0.08958332423440718,-0.018083843261499703,0.10043449297643808,0.1305898330734258,0.19708159943101106,-0.0179529810246332,-0.0369296381051176
2023-07-18,0.05080557394572427,0.11578317621491618,0.14842288183192323,0.0,0.09254460717184693,0.0839466948575982,0.08753701230473773,0.11401132612349903,0.0,0.2398586243678756,0.0,-0.06709010318187879
2023-07-19,0.02263802472403672,0.03962724452199258,0.13304864954091294,0.041362557919083116,0.08170180655877972,0.07802921409254969,0.03257524201252224,0.10719647147555278,0.14464847044800486,0.25,0.0,-0.04208120600716166
2023-07-20,0.03884686624707155,0.06835219569840122,0.12709536280577802,0.0,0.07865114136435186,-0.25,0.0,0.10000756257657377,0.07018618297392894,0.1875427387588521,0.01862882129457868,-0.021847930694297468
2023-07-21,0.04079180955886841,0.06885238736867905,0.15884888172149658,0.0,0.060844097286462784,0.06783339381217957,0.04489927366375923,0.1681746244430542,0.08097299188375473,0.20793777704238892,0.0,-0.05416516587138176
2023-07-24,0.0,0.09651956707239151,0.16528140008449554,0.0,0.08922193944454193,0.05220860242843628,-0.0929330363869667,0.1446763277053833,0.054733723402023315,0.14671283960342407,0.0,-0.0733402669429779
2023-07-25,0.0,0.0835413783788681,0.16228854656219482,0.02135639637708664,0.15666809678077698,0.0,0.02810308337211609,0.030243923887610435,0.0,0.11969184875488281,-0.0287574864923954,-0.06213265284895897
2023-07-26,0.0,0.10705099999904633,0.1569075584411621,0.0557791143655777,0.0,-0.03809324651956558,-0.030594630166888237,-0.020304443314671516,0.05236261337995529,0.20588484406471252,0.02370866946876049,-0.05227692797780037
2023-07-27,0.0328267551833392,0.08113691034728895,0.13176623167094903,0.02051166020730247,0.18799077247696847,-0.07548353487338304,0.0,-0.14735862642113493,0.10093724901858535,0.17351000692519059,0.02605439218956636,-0.022423860686291614
2023-07-28,-0.03391234576702118,0.0,0.16961872577667236,0.0,0.12717416882514954,-0.09886755049228668,-0.03627672791481018,-0.061909787356853485,0.0,0.2265194058418274,-0.0602259486913681,-0.11129835993051529
2023-07-31,0.022969511000671104,0.08581535203301852,0.14261905133766284,0.04847529245018836,0.1502743252943415,-0.05446765455281476,-0.023816428029962103,0.11006380791414479,0.07438134686121117,0.21592871108710077,0.023551484702672106,-0.04763703473621201
2023-08-01,0.041135595479421264,0.11025579841992032,0.14403270354364392,0.046917374601621355,0.09205999920442463,-0.13085899354497468,0.018138108323296088,0.03304574575255739,0.10029243717022493,0.2207588872424787,0.034305064718300075,-0.028199291999136643
2023-08-02,0.04224975336989632,0.11801073218565127,0.14975936622179836,0.05657039485397107,0.06343128186571675,-0.07565289261396047,0.036137326820712475,0.08660851730796998,0.12552842765692165,0.1923925898467437,0.05365871725665794,0.0
2023-08-03,0.039747051894664764,0.08768507838249207,0.1599988043308258,0.06680861115455627,0.04519687965512276,0.0,0.0,0.05206473171710968,0.14382286369800568,0.18116582930088043,0.03884847089648247,0.0
2023-08-04,0.08908145436253091,-0.24670823290800079,0.13699708691802912,0.057435666478037765,0.07740509717299271,0.03494370677010364,0.016818088383298412,0.05054978258074423,0.11329612299880094,0.13253327374909027,0.04423148767837122,0.0
2023-08-07,0.15379912023863712,0.12785643944461322,0.15574658458644652,0.07314663297959496,0.041869859017577796,-0.08611154107430379,0.0,-0.045475034512983646,0.1282048522097691,0.14696034840814487,0.0,-0.040829587527928986
2023-08-08,0.08980614422259041,0.1283203895720021,0.1312172727902717,0.06342308907336314,0.12446331855576837,0.0338467692224216,0.035744930664879784,0.054654017832566605,0.12396190339090393,0.16047790444964619,0.05408426022558618,0.0
2023-08-09,0.10295792154299235,0.06940859986979196,0.13813079508594356,0.058881505099169555,0.08774884063021753,0.032388146057556466,0.051725754283793016,0.09094345076300461,0.11641653895397847,0.16093550896868564,0.0654745549810382,0.02498838376382866
2023-08-10,0.12065406222016796,0.03978689274489636,0.15683450879121122,0.06732653153074838,0.09548039327783005,0.037290228359080094,0.04256751334360034,0.06533267657969578,0.12034094798300891,0.17831520348895022,0.05789925372355205,0.018171787957258618
2023-08-11,0.11743936054573853,0.07069546482630659,0.15508214000025808,0.06888066886571557,0.09829844438699545,0.0,0.0,0.08714932443594683,0.12407543930415166,0.1834388173658274,0.07285313202677418,0.022087208242285702
2023-08-14,0.12788125872612,0.05674232542514801,0.195122629404068,0.0891205370426178,0.10764273256063461,0.027376290410757065,0.020286839455366135,0.038596682250499725,0.13898171484470367,0.04019123688340187,0.050601471215486526,0.0
2023-08-15,0.10909947963262195,0.0878530123489713,0.14674906041262287,0.07241973565877703,0.09847668383516861,0.022549284734697406,0.06047899949611314,0.07873999612386748,0.1308184616491812,0.08902568632155718,0.07130293869361003,0.03248666109281179
2023-08-16,0.10009901208837041,0.0825105320556994,0.11810373004184109,0.06600761335263004,0.09152532218360866,0.01967901484967456,0.052240560702189666,0.10771316929871551,0.11788352695371822,0.13334756026660197,0.0746281025829237,0.03626185562402675
2023-08-17,0.10352446242092807,0.08406858701231283,0.08020443037502895,0.06421093572594948,0.07348754831277218,0.0,0.06262399192999767,0.1381821612737568,0.11518547938781303,0.15075990204913545,0.08304157829564035,0.04471092321666522
2023-08-18,0.08674564732418404,0.08365986524380485,0.13182124476228543,0.06283371022985461,0.07757087101941079,0.02949034798242715,0.04122495198275087,0.1158661059181063,0.11118677744752134,0.14804585596054945,0.07559833415010399,0.035956287979001196
2023-08-21,0.10653906630472042,0.09029717200084772,0.15129026239892995,0.08099373472479167,0.08494023582014706,0.06683915528596962,0.04695874976814278,0.0676991453205791,0.14268921103210752,0.06072213522083752,0.06695314919515977,0.03407798292776668
2023-08-22,0.08649061080533987,0.08868978604995113,0.1322218849731187,0.0633267727118928,0.06566533598594732,0.057617742353972864,0.06430885806047527,0.0769432475504787,0.1351907085156434,0.11091677651647484,0.07668189324422536,0.041946383232479706
2023-08-23,0.08601331975484551,0.10926505914556874,0.17617672762207118,0.06276915511834485,0.06270112457924737,0.08391604338011956,0.052073341366425385,0.054169639779925415,0.18087966610601927,0.04297570295934416,0.07207930449981802,0.016980915688270544
2023-08-24,0.04890877943243728,0.1028615795592238,0.16588867170868374,0.06746521428841742,0.08267850908150312,0.0670777327074807,0.06235786582544745,0.09160373941426882,0.09321575581229795,0.12595458043076319,0.053850937327707085,0.038136634411769434
2023-08-25,0.02694493527362148,0.09614748576890939,0.19623814730115094,0.05268613878599983,0.09724459846588693,0.05832775442075318,0.07870930143162877,0.12089671540548735,0.10716285378373296,0.12164289859308905,0.04399917076974012,0.0
2023-08-28,0.07833337625979937,0.10563196005423166,0.18572822551533147,0.02887131154794093,0.08783157382367472,0.09955476977824224,0.06856205782744804,0.07641282848162903,0.14424776533956402,0.03603628069623852,0.06515331999539475,0.023636530680505245
2023-08-29,0.07764098793268204,0.11435818672180176,0.10662004351615906,0.0,0.08684201538562775,0.12707944214344025,0.07088074088096619,0.09261523187160492,0.19150513410568237,0.0208694227039814,0.05174382030963898,0.0
2023-08-30,0.07696059912413328,0.08660511119940913,0.10394627615235941,0.0,0.12003641114502017,0.07963096159691718,0.05479431288919173,0.09822904089824441,0.13156189955760536,0.14590619092215812,0.08237632738555378,0.019952869129407406
2023-08-31,0.08938850832411845,0.07978158020616276,0.06578598452474274,-0.015437711533095935,0.1325621826860836,0.10094787568752939,0.0684370662099377,0.11256495130077604,0.12480884734028574,0.14235209959277614,0.06793319259449151,0.0
2023-09-01,0.04657321251247648,0.15513716863795876,0.09561871152327574,-0.033397736147414446,0.09699069093362761,0.10203223147646272,0.048698873664171846,0.1162655654399638,0.11876776698864049,0.1145834751279705,0.04235082389582686,-0.029583743652210732
2023-09-05,0.03687389675647898,0.13853382303891165,0.13101829278558885,-0.02696609325069074,0.08063999613561117,0.10605155006986881,0.07456724077876825,0.12560435677035675,0.13956172764781877,0.09181907088845838,0.02460869512091967,-0.02375525675652795
2023-09-06,-0.05204926832775368,0.10394190473972297,0.15262877465144756,-0.022243282824964072,0.0738929622180058,0.10564108637916002,0.06870308603116584,0.13635429137305655,0.13908723255982924,0.1030118118843645,0.024744505318895695,-0.017701793691634056
2023-09-07,0.021011628255054017,0.07227261151057482,0.1989259256184019,-0.020884912251593418,0.06314775667703307,0.09878858776666342,0.09794690005853414,0.14698395191084607,0.11237285675134269,0.13909823832355883,0.02856663087639763,0.0
2023-09-08,0.03003601648940223,0.12467846086047758,0.1804868778203053,0.0,0.07238166031982667,0.11687423807550558,0.08859962912170903,0.12842693888586462,0.09588970167942382,0.13535914251124018,0.027267334236244983,0.0
2023-09-11,0.08651445423014625,0.0839880408840797,0.14064178741524888,0.0,0.09157565666376924,0.11583799282333102,0.09375017050214002,0.08291118318632686,0.14534452389512245,0.13135642687215635,0.028079763527679245,0.0
2023-09-12,0.0918241830096916,0.12346372582651742,0.11661563504149429,0.016658450121872292,0.08135549973089193,0.12018748468346976,0.0903458606220285,0.10456920515307833,0.06493027306283078,0.125157265216784,0.047436414829316036,0.017456002702025054
2023-09-13,0.11859257093468345,0.06661670331402818,0.20317157973496847,0.019423582900409502,0.05896766863671916,0.11671694878510669,0.1169307609351397,0.08297082331038981,0.056783810345193475,0.11539012458139603,0.044435426521965554,0.0
2023-09-14,0.11041813414439837,0.11734750584886865,0.17939180655899736,0.020882694000125643,0.06594681283271793,0.08498555604485064,0.06965911564208739,0.1007597090287461,0.09534546381369871,0.10697989291072858,0.04828330917478064,0.0
2023-09-15,0.14651029044406794,0.0671922612922561,0.210340471265682,0.017362174709919725,0.09579270685001749,0.08124471792313262,0.09528110952890755,0.04745505860505081,0.04640336766830546,0.1269045626362052,0.04895931149892422,0.016553967577530863
2023-09-18,0.17015197231438556,0.06595671970975339,0.17943314132904958,0.023035661139208793,0.08817690918103298,0.07252806395926155,0.06932396484519714,0.05307000367293158,0.07577562313734554,0.14728280178974273,0.05526513892209112,0.0
2023-09-19,0.15385682262381245,0.0801713223348452,0.13722488859364,0.0,0.07867331205532714,0.09230274259250114,0.05073261920637829,0.0973331637601195,0.08774395359948066,0.1326284324831347,0.06381433080517976,0.025518411945581236
2023-09-20,0.09829418871171254,0.10095108739284568,0.13537755693753625,0.0,0.06552045520493226,0.09943455960822545,0.0502280822345139,0.1060176756898244,0.08562463013825954,0.1472183416689197,0.07253761292318818,0.03879580949004208
2023-09-21,0.1077912290450901,0.11510828404065415,0.06482231949516572,0.0,0.09466194573918126,0.08671008392731039,0.04296619524498245,0.10475201879685218,0.09981270494629893,0.15061481811382488,0.08181954243068591,0.05094085821995401
2023-09-22,0.1125802222301699,0.11103885823993144,0.07679587239979174,-0.01625438299228134,0.07772720873000553,0.08073127659789295,0.04984971051690184,0.10755837592281382,0.11401775108981478,0.11304627108096119,0.08336137676405951,0.05703869343537594
2023-09-25,0.1189798868254129,0.08452353165970389,0.09393182910056427,0.0,0.06105058061723572,0.08463982735367152,0.0578862189048815,0.12925512426505326,0.11602199790668681,0.10829123839234542,0.08661615604186498,0.05880360893257973
2023-09-26,0.07774448322628655,0.09517021151460046,0.1018938385857596,0.014044975286046778,0.07937586026790715,0.0857235314426491,0.06356602045062218,0.11898013083662941,0.1035412939431447,0.11340546038736825,0.08325255237858611,0.06330164168039971
2023-09-27,0.08634064758820284,0.09970633774778538,0.12793560817575775,0.026766032638714958,0.05325208678417819,0.07622614713389993,0.06450960673470883,0.1072595531729444,0.10193893577276383,0.1117458742727032,0.08125045707725825,0.06306871290108243
2023-09-28,0.08417500927564736,0.08997840698820696,0.13658758860298034,0.03333420038224803,0.054422610669841054,0.07584633654859411,0.07663243139457994,0.09708244096152428,0.09718954741496587,0.11502231072914686,0.07846237394068124,0.06126674309158397
2023-09-29,0.09353177805726964,0.08616323088897299,0.1335659187622163,0.0450810789100445,0.06288878670899535,0.07997364800719371,0.04243106853735548,0.0837046235695405,0.10002394737244383,0.12532133336684764,0.08215879522331855,0.06515579059580152
2023-10-02,0.10500956831876648,0.08268689896442027,0.12077755247459415,0.054354506289723756,0.03752163995039963,0.08464841526389408,0.05444407472527065,0.08099259979050892,0.10580239093579873,0.12727061025533806,0.08205609077551426,0.064435652255771
2023-10-03,0.11015230287100045,0.07323571884800814,0.12562259799067732,0.07294336505913777,0.06649326760095861,0.10938461234756666,0.07683427805689264,0.08029354890858478,0.061638477116332635,0.08894761468984717,0.06714405454915265,0.06731016196184118
2023-10-04,0.12284839021887219,0.06551302175263304,0.11838309110447583,0.08436267539853128,0.039958231962402134,0.12238233161729971,0.09108497163402628,0.08118767465711896,0.06136590307201324,0.08747946577834731,0.060052392429118064,0.06538185037516198
2023-10-05,0.11361957894411154,0.07554613938014368,0.07228430513890763,0.07468083177658617,0.061958810410859114,0.1158474327174468,0.08821408283731384,0.0838924572920226,0.07901954241268623,0.10191849013936495,0.06765343130775718,0.06536489764280028
2023-10-06,0.12128508967930658,0.07115284424336608,0.07194529361839341,0.08017992451033408,0.04406239141270697,0.12323318514388958,0.10401850219528075,0.06361772612778033,0.07386014271363855,0.12400145338834315,0.05978859003937772,0.06285485692758279
2023-10-09,0.10536715477472831,0.08107027445190257,0.06931819813291475,0.06450312319792821,0.05865635067155845,0.11028364796985667,0.07747070304028265,0.11223086841831448,0.09209440064668234,0.0975762120208179,0.06915272523351249,0.062276341441501175
2023-10-10,0.08967202057417281,0.09669915242974897,0.07099130281004505,0.06950249752041167,0.05895380908228699,0.11555787046949804,0.08642100205174129,0.1168857597284768,0.0787379162214362,0.08684591731094134,0.0683531412473716,0.061379610553869236
2023-10-11,0.08575118644420136,0.12579306081251007,0.07587007376821187,0.061146248694250456,0.0279834481910892,0.0935453955706535,0.0939453938533796,0.12591750894055725,0.06257695477175057,0.128671708974496,0.06540351078572286,0.053395509193177274
2023-10-12,0.08901020389982033,0.13455359204733755,0.0919205617647398,0.04236758285275284,0.06050385576541127,0.10332316739782911,0.07775027888050917,0.1039980093189586,0.06791464457190051,0.14786001788049416,0.049403097014781974,0.0313949886054647
2023-10-13,0.07117298643740347,0.10924494665674866,0.1401848295626661,-0.14411243599894338,0.05186821116751209,0.16723564696797663,0.06708270102668965,0.058688874291051026,0.05594380257855847,0.0749479724832617,0.035395205959354664,0.024122386869834166
2023-10-16,0.09262546896934509,0.08619623631238937,0.12440032511949539,0.0,0.02236521802842617,0.23764720559120178,0.11562302708625793,0.0,0.02134811133146286,0.07893608510494232,0.0,0.0
2023-10-17,0.07818641488936705,0.12918073027688823,0.19065436381783923,-0.047912977653711,0.07255458108600207,0.12492336830766713,0.056334303113413184,0.09081510786436017,0.07558947093377415,0.047069739705505265,0.05215119257571421,0.034627749775758304
2023-10-18,0.08972734451577324,0.08877803974334074,0.14590144817867703,-0.12296061092954443,0.08681022953615813,0.08499773484623467,0.03784772462588524,0.09065305061580577,0.06799459118085505,0.11974946461155281,0.0465329538269974,0.018046807389175475
2023-10-19,0.09994840367436797,0.09644304642773917,0.1306730231685315,-0.08891803786487916,0.07242527887692818,0.11091216486262459,0.03963630424440554,0.09455659945226302,0.056796908909383985,0.125133559703822,0.05514223190234716,0.029414440912707715
2023-10-20,0.086309174048092,0.09382418934788879,0.12110555699421834,-0.06221822515113225,0.06689699433926471,0.13178499812863878,0.04672340976530204,0.09561451877030365,0.050576110960581254,0.13527210623176097,0.06407053082658251,0.04560418543623469
2023-10-23,0.11279708512680182,0.11859090300388146,-0.03057096168626926,-0.09524492586021853,0.056401010713297686,0.1323516829039742,0.07209086215842042,0.07101242583881714,0.03872965970246179,0.12994487648001346,0.0771631467945433,0.06510245973130097
2023-10-24,0.08861992201819231,0.11521372167718769,0.19168848036617395,-0.07587930528325999,0.03482934553981968,0.09874820306713582,0.052782868104469825,0.06284664164378936,0.04386676128868948,0.12217328073906596,0.06194842161724362,0.051403048654972326
2023-10-25,0.11665801350520619,0.022787286853011002,0.12255058451488124,-0.12657884494460123,0.0,0.17044450638644318,0.10329897966649797,0.09231567276963305,0.018109693885654875,0.08958688761969306,0.06460068254492093,0.07306884730945726
2023-10-26,0.07607606020505768,0.08985910328841311,0.09740637563250175,-0.07255224973352163,0.10894902608209833,0.08743335303085426,0.08471413970771838,0.11493981178146642,-0.016363956352223544,0.11219428430983662,0.07426324867779736,0.0652483911985109
2023-10-27,0.10955533090425816,0.0,0.06220091319625748,-0.13568805788978947,0.1156810127126367,0.1124077129305173,0.07050691074038673,0.05484586986323579,0.0,0.14225963857335366,0.09730192993147081,0.0995526232580939
2023-10-30,0.12955293682259617,0.12733128178607764,0.02122380150331521,-0.05446296844024079,0.07977722923269492,0.1157378562473037,0.0671053962211983,0.053457400623345835,-0.02233526170135136,0.13411071400496263,0.10182627283392241,0.09307888058299102
2023-10-31,0.10401766758109621,0.11888772799906623,0.061593634839436216,-0.041246411682989384,0.0853456873001824,0.11634944678302366,0.07540427646149231,0.06750901979099647,0.046691587529856186,0.10793614271451363,0.0884803882937499,0.08653800902359741
2023-11-01,0.12630120569751305,0.09358127847728678,0.029580807609983214,-0.0379413434128447,0.09120605081667546,0.1383224591858969,0.09874758322291016,0.038518269842342086,0.02529939927289381,0.11268939280765503,0.1050702926772117,0.1027419169767869
2023-11-02,0.11562338765544364,0.10249231203243,0.07035627342207439,-0.031497452024530255,0.07775566654539752,0.11527447347171836,0.07276962384699355,0.0639768825980031,0.060337640179324706,0.12431960444972409,0.09167565131731924,0.07392103245704117
2023-11-03,0.09322455468716377,0.08187596678809372,0.040073406189475094,-0.026253141826690567,0.08324791102699323,0.12622755575310385,0.0943995905735416,0.0677429567975975,0.04675987775635021,0.15400187466422993,0.10284444248620955,0.08334872145055079
2023-11-06,0.07557701734230939,0.0785587393139741,0.037403725044260185,0.0,0.09913130862407077,0.12662653758062647,0.09672830155936506,0.08968033509605605,0.05699896022464303,0.20036422557815642,0.08704427008287939,0.051886579553659114
2023-11-07,0.1150890573992116,0.0864481354466075,0.06831580551539135,0.0,0.12142510669774502,0.11253610029614834,0.08471696195541105,0.09795270981520438,0.05714337286553529,0.19903971505100146,0.05733303495774402,0.0
2023-11-08,0.11863775066836894,0.1359214794860865,0.09936636147338762,0.026575275511552175,0.11615181451021935,0.09419098569657446,0.048510439366633844,0.10852776128871865,0.05499373176073859,0.14889177897802022,0.04823262125969965,0.0
2023-11-09,0.09442970156669617,0.08823272585868835,0.07478690147399902,0.0,0.13575807213783264,0.07932376116514206,0.04547608271241188,0.12253732234239578,0.05179070308804512,0.20259331166744232,0.0,-0.024415062740445137
2023-11-10,0.0,0.02358817122876644,0.14780107140541077,0.06049806624650955,0.06157974898815155,0.10140137374401093,-0.032570309937000275,0.054898399859666824,-0.09382040798664093,0.14031217992305756,-0.1099889948964119,-0.13273857533931732
2023-11-13,0.0730720737489965,0.11759887756206668,0.12351982686656728,0.02677687810493201,0.10791282633523643,0.10974553491643649,0.02880556625481847,0.130629388259336,0.05351814873975954,0.18590712649730032,0.04251375271455028,0.0
2023-11-14,0.0,0.06769979000091553,0.14401055872440338,0.030082853510975838,0.10329548269510269,0.17228110134601593,-0.0721614882349968,0.08072642236948013,0.0,0.13017353415489197,-0.06412792950868607,-0.10893166065216064
2023-11-15,0.0634682563603397,0.10411931149487164,-0.18014732842656603,0.04814513177301541,0.10715168994247447,0.14355895426315737,0.02689883548643247,0.10893058626165791,0.02962137243903042,0.11621021915500966,0.05269513835882141,0.019053176038623523
2023-11-16,0.05685444176197052,0.10159702599048615,0.06677700579166412,0.022192467004060745,0.12234273552894592,0.19883011281490326,0.0,0.06433133780956268,-0.020209219306707382,0.03179711848497391,0.0,-0.024016182869672775
2023-11-17,0.07751434296369553,0.1012229174375534,0.0,0.050775229930877686,0.1315910816192627,0.1551312357187271,0.0,0.09047263115644455,0.05640804395079613,0.12763158977031708,0.0,-0.03853398934006691
2023-11-20,0.034942444413900375,0.16632381081581116,-0.081882543861866,0.041154101490974426,0.07336093485355377,0.13178296387195587,0.0,0.07618033140897751,-0.08010566234588623,0.07419576495885849,-0.03187515214085579,-0.06535868346691132
2023-11-21,0.05987377134966245,0.143210854009109,0.12637411714399716,0.0,0.11873427517692094,0.13077582814556044,-0.038859123094832596,0.12173573121450436,0.04502068244708471,0.16218792283034816,0.02796412217068307,-0.02526357241729712
2023-11-22,0.03461054340004921,0.10811637341976166,-0.12649782001972198,0.02183590643107891,0.22638535499572754,0.09119074791669846,-0.06336256116628647,0.07229463011026382,-0.020427169278264046,0.10123365372419357,0.0,-0.050123944878578186
2023-11-24,0.054516393691301346,0.16994449496269226,-0.03064834140241146,0.0,0.15151652693748474,0.045745667070150375,-0.04415695369243622,0.1313656121492386,0.0608726367354393,0.1192726269364357,0.022171158343553543,-0.03399771824479103
2023-11-27,0.03821177035570145,0.1891019195318222,0.08998569846153259,-0.02588021755218506,0.11182330548763275,0.04514247179031372,0.0,0.1086835265159607,0.05182470381259918,0.09973800927400589,0.0,-0.030995268374681473
2023-11-28,0.04130302369594574,0.18835484981536865,0.029475320130586624,-0.059048186987638474,0.15025685727596283,0.0,-0.030532818287611008,0.0762215107679367,0.03343632444739342,0.1363081932067871,0.0,-0.03288614749908447
2023-11-29,0.06051711365580559,0.16748502850532532,0.07093122601509094,0.0,0.12427273392677307,0.026097578927874565,0.0,0.10560739785432816,0.07310653477907181,0.14543716609477997,0.034831758588552475,0.0
2023-11-30,0.048880014568567276,0.16193194687366486,0.09938568621873856,-0.02292899787425995,0.12728558480739594,0.0,0.0,0.13095025718212128,0.05144114047288895,0.1444602757692337,0.04280809685587883,-0.02166561968624592
2023-12-01,0.038793926791221484,0.15739882598362812,0.0,-0.15762588424768242,0.1556488181184013,0.04684602477833174,0.044895085251366554,0.13665142714952627,0.07152534010373143,0.1531030757961462,0.03751159177996445,0.0
2023-12-04,0.04740355897879891,0.12414902915885699,-0.17200888578741608,-0.03037721360418141,0.13133504819983693,0.08306811721058552,0.026451000979283747,0.12302916452332568,0.073537765625661,0.14119913864874148,0.047441077283312254,0.0
2023-12-05,-0.053587380796670914,0.12617380917072296,0.16872525215148926,-0.03980874642729759,0.17317409813404083,0.0,0.0361948199570179,0.1536814570426941,0.022033628076314926,0.0959755927324295,0.043566834181547165,0.0
2023-12-06,0.033363304973319866,0.1146612267254582,0.25,-0.035293958304467445,0.15741643245583223,-0.042574464864570054,0.01716363217107071,0.1249310138533461,0.05366973845849009,0.11125314710367552,0.05206008759900424,0.0
2023-12-07,0.0,0.11050688475370407,0.18190978467464447,0.0,0.1297660619020462,-0.0428767167031765,0.0,0.09179775416851044,0.04121370241045952,0.08546286821365356,0.0,0.0
2023-12-08,0.0,0.1431698203086853,0.08395455777645111,0.03272891417145729,0.15391656756401062,0.0,-0.02821994759142399,0.13764169812202454,0.024334045127034187,0.0898142009973526,0.04985334351658821,0.0
2023-12-11,0.04634454846382141,0.15097564458847046,0.14525391161441803,0.05625548213720322,0.15750399231910706,0.0,0.0,0.11720568686723709,0.0702972337603569,0.13168513774871826,0.049397170543670654,0.0
2023-12-12,-0.022868851199746132,0.12538839876651764,0.0,0.0482231043279171,0.16410984098911285,0.042727839201688766,0.0,0.03869519382715225,0.032835088670253754,0.08531083166599274,0.04793863371014595,0.0
2023-12-13,-0.0632916174909021,0.1342121910357569,-0.13155345294650939,-0.05303059013904199,0.1592823095690792,0.04901421952689378,0.02420531650368311,0.11993805003050016,0.04816290279013324,0.12901505983638167,0.032317201472393337,-0.0559770886587251
2023-12-14,0.02377568744122982,0.15428824722766876,0.05820966884493828,0.03617599233984947,0.1747002899646759,0.06053849682211876,-0.049491237848997116,0.13356681168079376,0.08722318708896637,0.1647704690694809,0.05643947795033455,0.0
2023-12-15,0.022014982998371124,0.10468610376119614,0.15611068904399872,0.05625767260789871,0.18016767501831055,0.05239356309175491,0.031413402408361435,0.11227937787771225,0.0,0.16438141465187073,0.0,0.0
2023-12-18,0.02382902428507805,0.11194886267185211,0.05947084724903107,0.022161882370710373,0.18536090850830078,0.04419077932834625,0.0,0.05069420114159584,0.0,0.15516085922718048,0.0,-0.07489698380231857
2023-12-19,-0.022353603150488174,0.1679841339817127,0.09584010300763474,0.0,0.20990785626082448,0.035996746525397166,-0.031113104929569563,0.1542404515095538,0.04066697467408907,0.1727052903026471,0.0,-0.06919173565808323
2023-12-20,0.026073547080159187,0.14492669701576233,0.0,0.03540220111608505,0.23571628332138062,0.04835665598511696,0.0,0.1797664612531662,0.07398077100515366,0.11784840375185013,0.0,-0.027238525450229645
2023-12-21,0.0,0.08335038274526596,0.12090549618005753,0.0,0.2389070689678192,0.0,-0.07210524380207062,0.10523564368486404,0.03566553816199303,0.030093755573034286,-0.08746619522571564,-0.12308803200721741
2023-12-22,0.03468105728849729,0.12120756041707546,0.15257336757354464,0.0,0.2295379888046952,0.04634537076364735,-0.035182412017667614,0.13703311231556498,0.05533523861633745,0.12455399813420208,0.0,-0.06354989406876795
2023-12-26,0.040413837511429664,0.11637809282341773,0.17963716342826536,0.0,0.1855669204234186,0.05773471837104457,-0.058716675884519585,0.09947057338253959,0.06863079440352676,0.134865996077985,0.0,-0.05858522769385313
2023-12-27,0.03798965737223625,0.12103263288736343,0.05847311019897461,0.0,0.14291083812713623,0.0624360516667366,-0.0522468164563179,0.10063439607620239,0.07549721747636795,0.1715162843465805,0.0,-0.04274342954158783
2023-12-28,0.037123821675777435,0.12000137567520142,0.11900727450847626,0.0,0.12397007644176483,0.052393361926078796,-0.04154391586780548,0.12713439762592316,0.06348402798175812,0.1743941754102707,0.0,-0.03752487525343895
2023-12-29,0.05885827913880348,0.12412071228027344,0.14532622694969177,0.0,0.1348389983177185,0.04635811224579811,0.0,0.10860258340835571,0.06796570867300034,0.1755465716123581,0.0,-0.027766933664679527
2024-01-02,0.09706214123800791,0.12322088565901686,-0.17469957642981068,0.0,0.12879276487743532,-0.046259396979292364,-0.08158801461554166,0.0953980646824461,0.08027898590490772,0.13183580281513987,0.04086436679840153,0.0
2024-01-03,0.11401448398828506,0.1299130618572235,0.09006897360086441,0.03394974023103714,0.13094745576381683,0.05438820645213127,0.0,0.0964597538113594,0.06601537764072418,0.1482059210538864,0.05656011775135994,0.0
