,GLD,HYG,IEF,QQQ,SPY
2024-10-17,-0.02946125912854602,-0.30047919288978453,-0.14505937372403352,0.35794405915202976,0.16705611510560608
2024-10-18,-0.13063461358461187,-0.3188565378697447,-0.22678470108896887,0.22858096468335598,0.09514318277331868
2024-10-21,0.023572529202024038,-0.27858820596558215,-0.10772380171482909,0.35928947394371435,0.23082598917385022
2024-10-22,-0.15102510732089566,-0.21246555914338444,-0.1570982489371693,0.2912737029195058,0.18813738167904476
2024-10-23,0.14256913120777126,-0.12075815582466333,-0.08957567808441917,0.3978144548147417,0.24928258006840456
2024-10-24,-0.10105728597367701,-0.2688921278919349,-0.20855879499464344,0.215368901803527,0.2061228893362175
2024-10-25,-0.028299009128320424,-0.2513663677936063,-0.17568501295843364,0.2509615398480694,0.2936880702715703
2024-10-28,-0.012601598201608277,-0.3179385914626097,-0.20446591136163436,0.2806973850437068,0.1842965139304408
2024-10-29,-0.17996274424285252,-0.27339424183342953,-0.23356792670804707,0.1058911074492903,0.20718397976638048
2024-10-30,-0.0851265682347676,-0.19233036852835328,-0.1679737019202061,0.3213759016739483,0.23319345964272464
2024-10-31,0.13440421151341822,-0.09291352545582111,-0.09673491412706177,0.3698710291068344,0.3060763197968644
2024-11-01,0.07683673316481301,-0.2984275831234,-0.171022477336337,0.22352087961528003,0.23019232676017
2024-11-04,0.04003298336260029,-0.1906574813320195,-0.19728100667991613,0.3065351254232953,0.2654934032021688
2024-11-05,0.026374954337054637,-0.3748208872853867,-0.3003260587149936,0.17718202373785663,0.12129607592470845
2024-11-06,0.36744220904116354,-0.2277734255060204,-0.08244266303923814,-0.15207192638207004,-0.1702697760315079
2024-11-07,-0.042071256352685535,-0.3959686979740981,-0.41101047215372494,-0.11854779230639206,-0.03240178121309945
2024-11-08,0.3278627250422471,-0.2966685095837056,-0.26050647793223947,0.027630363390884313,-0.08733192405092349
2024-11-11,0.5297052164969175,-0.22035446826834307,-0.16279385749989955,0.004946840058145557,-0.08219961767669431
2024-11-12,0.5050121647727996,-0.25464079592672473,-0.16339641247217762,0.024285104859771915,-0.05266552196852612
2024-11-13,0.44091972936672325,-0.24507112529604602,-0.19718410576683346,0.03977498195243743,-0.0770500576179598
2024-11-14,0.35763406911811585,-0.19197474242956566,-0.18848458960787096,0.18543279054959463,0.07647380829485277
2024-11-15,0.2123193661801105,-0.1477676520400569,-0.13422705537270813,0.35010074339057684,0.1555851830165476
2024-11-18,0.004051760909918045,-0.37075712101772323,-0.3392920261705966,0.22846713574750285,0.057431956154259264
2024-11-19,0.10953251369940324,-0.3083898989242393,-0.28828924747289436,0.2154211906383588,0.07836714926510419
2024-11-20,0.08271188382794756,-0.2613037916517121,-0.2161757239385141,0.3139573200544039,0.1258512805274224
2024-11-21,-0.017825686489422655,-0.3342809256585829,-0.28570183307695873,0.3085906964318026,0.0536008583432329
2024-11-22,-0.13452709350045247,-0.2545950593118122,-0.2442256258599646,0.28935100063313507,0.07730122069463564
2024-11-25,0.36376337928411584,-0.1700074630436651,-0.21945565261857547,0.19187974591594253,0.054893759137701045
2024-11-26,0.07426429799085212,-0.3454024224143722,-0.3079657054881628,0.2335830595110574,-0.03878451459555555
2024-11-27,0.033567294388643684,-0.2675845754938638,-0.2647599491667241,0.3376036650615214,0.09648451588924706
2024-11-29,-0.09664697759730699,-0.34671349296009313,-0.36566705455853465,0.1439449007946486,-0.047027574089416775
2024-12-02,0.2506860888856927,-0.3768142519754975,-0.3580091068857688,0.013714448938075496,-0.0007761033149656894
2024-12-03,-0.03960262185283039,-0.46564826927661795,-0.3607017852365916,0.12524277240844567,0.008804551225514488
2024-12-04,-0.03846870723481308,-0.37574520677327955,-0.3761468318858037,-0.12098368661023463,-0.08865556749586895
2024-12-05,0.16950346789714482,-0.3312627132655015,-0.3186586228949126,0.12796212110554733,0.052613074836893765
2024-12-06,0.0003181489078845742,-0.4035397611075859,-0.40432109728343596,-0.17244956031390593,-0.01937143238718768
2024-12-09,-0.21266629722088273,-0.2976256384037192,-0.2273510556949228,0.14751488418098427,0.11484212449949094
2024-12-10,-0.27417619882426536,-0.29796372127609577,-0.22811802077229257,0.09232038082037282,0.10742167830697348
2024-12-11,-0.22923566432640974,-0.2697996477243858,-0.1877186304100733,-0.24845364061788597,-0.06479241692124521
2024-12-12,0.18424971938630716,-0.267582991789805,-0.1976419252532645,0.15585786972242896,0.1946674938481944
2024-12-13,0.19912398897171296,-0.3129697039982192,-0.20552340766654398,-0.1495618268875064,0.13282107247601746
2024-12-16,-0.07416811218908703,-0.34843502735748394,-0.256568247045862,-0.2846182389118757,0.0362103744956914
2024-12-17,0.09675257001783485,-0.27437401564655306,-0.24509866132997135,0.11074440187235819,0.27303035113328256
2024-12-18,0.17750643616766446,-0.02818484364748618,-0.02578980188057543,0.3821909766125404,0.38632794169173346
2024-12-19,0.027062273359801967,-0.20328408107638507,-0.11462786209152982,0.32614071295164443,0.3288850705206388
2024-12-20,-0.0945672643637991,-0.3018131327908434,-0.22401490882741928,0.20557263859481748,0.17403205542312067
2024-12-23,0.13952793154686213,-0.21290663508341093,-0.1288799111457504,0.24068115590952774,0.27800436631444875
2024-12-24,0.007196318893926642,-0.41126051224746185,-0.28606856274740244,0.16109571008485177,0.1343788960263572
2024-12-26,-0.07496370084989985,-0.2591755140683454,-0.1892230193348686,0.28424197904864484,0.1923957866982413
2024-12-27,0.10331308946777452,-0.12130226289140504,-0.09767811569765777,0.39871431068941554,0.2789922212537471
2024-12-30,0.06406388890580404,-0.1319346457588269,-0.14586279344266592,0.3840655606976337,0.2740731111950694
2024-12-31,-0.057336767979194264,-0.16623653613478995,-0.12226194593535582,0.4219157981880061,0.23224895176265387
2025-01-02,-0.1386749840287794,-0.17827405669286822,-0.13710927793364688,0.3408759309723865,0.2050657503723189
2025-01-03,0.113248954074566,-0.3422389258539288,-0.23845670938872263,0.25949742144362337,0.046557989239159284
2025-01-06,-0.013703278989904994,-0.35924863247010264,-0.25982609811565266,0.2724514061076815,0.09477058431665825
2025-01-07,-0.07906697218096327,-0.132576922618553,-0.09475932710685696,0.46373952752974573,0.2298572505638811
2025-01-08,-0.10380845360304863,-0.22290640251212399,-0.19740120487560459,0.3594843453500977,0.11639959365912513
2025-01-09,-0.05173570157570549,-0.2325086702888623,-0.19856914693931124,0.38940356574245444,0.12778291545366643
2025-01-10,-0.14850003141801155,-0.10800456217257556,-0.06580531547489807,0.42489515757952967,0.25279493335498515
2025-01-13,0.06780609973709002,-0.21088332259894774,-0.1607895063079856,0.43366973342500204,0.12685133793097458
2025-01-14,-0.12567763440762425,-0.21332255821582924,-0.17479833864849112,0.375307769031813,0.11089369969624233
2025-01-15,-0.165074399717634,-0.32524389456501845,-0.3197772370274792,0.020991343881915057,-0.16891312480795329
2025-01-16,-0.15994187574421156,-0.21432978828914764,-0.2068106000925087,0.36799521541596786,0.050922520458164124
2025-01-17,-0.00039396437053318954,-0.3512963887996358,-0.3119969463368491,-0.05362841052754877,-0.2826842899654331
2025-01-21,-0.271189028178602,-0.2376743206963762,-0.2258244519799209,0.039576424887586,-0.22573577425751476
2025-01-22,-0.1737569064304592,-0.2177656489035263,-0.1772319958198821,-0.15439335964170064,-0.2768520892044317
2025-01-23,-0.09063812656422031,-0.27808631360930997,-0.19586285021316371,-0.08186253568244833,-0.3535501739308577
2025-01-24,-0.18662240447024378,-0.27065493065972135,-0.2576264949104794,0.04571109940312416,-0.2393850705564313
2025-01-27,0.11032647580448718,-0.17995301468523028,-0.2290606196981845,0.4496557021030231,0.031004187709075058
2025-01-28,-0.15788104523794816,-0.2177987397669759,-0.20187547909094974,-0.12164970314352622,-0.3007950327606
2025-01-29,0.04664191126205331,-0.3382933737187747,-0.2925632103956365,0.17006662125038194,-0.15243488337315336
2025-01-30,-0.23665639191766505,-0.2592844070892206,-0.2436445720052864,0.03203092792807792,-0.22838370105975014
2025-01-31,-0.07262356904780268,-0.3399415889572176,-0.3197729343881868,0.21575362907924578,-0.05190827852754719
2025-02-03,-0.10004820146558867,-0.24838783767762446,-0.26318632535631203,0.3248384982120097,0.06353913728846491
2025-02-04,-0.19392464944062313,-0.28507648535951663,-0.2648760185791236,-0.08827408088144341,-0.16784876573929314
2025-02-05,-0.15637119898142637,-0.318949946218976,-0.3682606842498034,0.026028936760053283,-0.130389233789741
2025-02-06,0.00445490911842826,-0.3680868828833202,-0.36429104019595837,-0.056630079124361285,-0.20653708867793186
2025-02-07,-0.08572956966591794,-0.22644672429796323,-0.21407133381054497,0.33362954502973097,0.1401228271958428
2025-02-10,-0.2924035142036363,-0.25610873990245486,-0.21740017669045267,-0.11366560673811243,-0.12042196246534374
2025-02-11,0.003062807875885977,-0.42084706213148787,-0.3402595732763157,0.188113773395953,-0.0477167833203576
2025-02-12,-0.13093479861181265,-0.42775278945451595,-0.24648783944973565,0.11058538133279547,0.08423919115114026
2025-02-13,-0.14566805836058308,-0.27040823712994017,-0.2866702571343638,-0.153665662271883,-0.14358778510323006
2025-02-14,0.3406240429386142,-0.2926925647386192,-0.3160544392535333,-0.04858913610462392,0.0020398169646092933
2025-02-18,-0.2971575749254809,-0.3020899032095531,-0.17697875526819073,-0.09617857799765084,-0.12759518859912436
2025-02-19,0.07081781947874485,-0.3977595346322675,-0.36247006355158967,-0.03765505582583924,-0.13129752651155868
2025-02-20,0.09877329266115416,-0.37866314831276787,-0.35770248895342927,0.10753774730443771,0.05732332276821096
2025-02-21,0.10183837018447191,-0.11477665619184128,-0.17774425038378033,0.3396217626569391,0.2660189605829673
2025-02-24,-0.016279889934461066,-0.2262302234653984,-0.21687445281263748,0.35891675844456583,0.18169867534293707
2025-02-25,0.19875324470606953,-0.1395305748706837,-0.17371854803672207,0.31656482694211785,0.17143280544440678
2025-02-26,0.10195252020173161,-0.2110045733516468,-0.2118780780982231,0.29074026857662777,0.18442455977177072
2025-02-27,0.18668187801127067,-0.08665073206982932,-0.0837193612252984,0.406294812265553,0.23665321642804849
2025-02-28,0.27744805102007186,-0.20789765914345443,-0.22652531646667323,0.23743320307730656,0.05069577029249389
2025-03-03,0.03724680012990798,-0.08018830527420265,-0.1146295167544439,0.46133446950329754,0.3066009083381479
2025-03-04,0.046891803330336324,-0.14478700187160728,-0.10725356904940635,0.3739932071606268,0.3270744185880233
2025-03-05,0.13300344714658577,-0.25512554130486387,-0.1430267252133951,0.30405085986275915,0.1647934264723962
2025-03-06,0.12834268979350572,-0.06312307762267622,-0.07146899366250506,0.4399699825119965,0.29709525640931644
2025-03-07,0.130893172756629,-0.196002962697659,-0.13885807056301228,0.32250582747459183,0.2117399665081079
2025-03-10,0.13629525654632407,-0.03325187136871338,-0.07581133829479506,0.4419868867875963,0.3126546470025713
2025-03-11,0.013694270572098082,-0.0975416448958747,-0.07692459735177784,0.43033709663586606,0.38150239054438334
2025-03-12,0.06273406715066467,-0.19669865341046452,-0.11993892492842281,0.3293757250889524,0.29125262942149566
2025-03-13,-0.0395414871124542,-0.03414384221421128,-0.08998360338914027,0.4655532523876528,0.3707778148965414
2025-03-14,0.07036773158045878,-0.5047373422662048,-0.2585850923262942,0.119542102995406,0.046767730831636066
2025-03-17,-0.02317590746006016,-0.3064860752258445,-0.2287712477065437,0.28564060020525456,0.1559261694022971
2025-03-18,-0.10041777985257686,-0.13124378719946167,-0.127724703942785,0.39089557925621266,0.24971814974896372
2025-03-19,-0.09772237797008637,-0.3835777356965809,-0.27110131120638564,-0.0916411602560606,-0.1559574148708865
2025-03-20,0.042138169758633215,-0.36265539084498455,-0.34664483757271874,0.2167392657514884,0.03182233607217482
2025-03-21,0.18752641636937312,-0.2914039876329215,-0.2322714116530754,-0.12514803878706152,-0.1636501455575683
2025-03-24,0.02839160135318929,-0.2050007931771049,-0.0844035651840601,-0.3420234037138107,-0.340180636571835
2025-03-25,-0.012063578689650264,-0.19535209755365207,-0.16811880083237207,-0.3173672649850712,-0.30709825793925444
2025-03-26,0.14797663797956345,-0.3220406163659482,-0.24830430887779625,0.009693182561201448,-0.2719852542154906
2025-03-27,-0.15628228824017884,-0.20238276942181838,-0.15615104972718205,-0.1917185731009821,-0.2934653195098386
2025-03-28,-0.02926436664676741,-0.18420739707165595,-0.2975684788269989,0.34995388016425877,0.13900587729031888
2025-03-31,-0.18292930513579422,-0.21457122132306566,-0.19010183565868963,-0.11373030236787565,-0.29866733551457475
2025-04-01,0.02788608614461006,-0.24707725532430672,-0.21653252134108053,-0.2420004291237536,-0.266503708066249
2025-04-02,-0.047233312091223015,-0.23118960847492587,-0.15397065788384245,-0.24865114236687486,-0.3189552791831338
2025-04-03,0.1001969271283127,0.04601348574724416,-0.08656800172584372,0.4125333262216364,0.3546882591769629
2025-04-04,0.1580678464572917,0.03708296566304847,-0.037115490758648104,0.39557343990933397,0.3721602572116778
2025-04-07,0.34681380039604315,-0.04016288665045477,-0.008579272708951464,0.2787028059397465,0.3257412343048041
2025-04-08,0.08278320168170523,-0.04795209602427123,-0.04669340575530387,0.41333325954941563,0.4092380369893039
2025-04-09,-0.11660187256191847,-0.17182087604935792,-0.07073681817470844,-0.3468095299242385,-0.29403090328977666
2025-04-10,-0.04482144031002845,0.07498213844033466,0.0013932325075470997,0.42782305999114517,0.4509801287509446
2025-04-11,-0.3657689854690837,-0.3527385771904657,-0.18330267207842324,-0.09378015362210704,-0.004409611639920275
2025-04-14,0.262265545378611,-0.2504238687312751,-0.3415647367094741,0.08248515031960438,0.06326069886103539
2025-04-15,-0.03603109614211693,-0.31582690875348784,-0.35252864534668826,0.06601673647051395,0.22959661328719286
2025-04-16,-0.2526038127052492,-0.06050725031464984,-0.106818097153365,0.32382787236536975,0.25624296746136627
2025-04-17,0.02031558726265388,-0.5685144877786665,-0.3256708518121711,0.08535266440491492,0.0001464087415935888
2025-04-21,-0.30063727480587915,-0.02872641200752056,-0.03860092697760617,0.3278015758841437,0.30423381032485036
2025-04-22,0.1506260110754694,-0.18369821548589405,-0.14928894161840195,-0.24173657269367835,-0.2746502591265563
2025-04-23,0.27886101212332454,-0.16273181042080287,-0.12705415137163395,-0.23768521723019562,-0.193667808854043
2025-04-24,-0.06608706798543311,-0.1711714175870226,-0.14420352146742957,-0.3287026820558852,-0.2898353109042294
2025-04-25,0.23856906848092113,-0.0982203731180313,-0.13014465300111341,-0.27661910743377943,-0.2564467979661546
2025-04-28,0.01591325922097292,-0.13975923639546253,-0.1994029987506986,-0.3033778873102527,-0.34154661832261324
2025-04-29,0.226575084944162,-0.10765487960630822,-0.12162410634206726,-0.26218875154656796,-0.2819571775608946
2025-04-30,0.3304797239129319,-0.024407621604184464,-0.11354082440844779,-0.2442111670615583,-0.2873606630128775
2025-05-01,0.3026522550001915,-0.09065994644957545,-0.06259102123455107,-0.2801310488725876,-0.2639657284430946
2025-05-02,0.1672093357585143,-0.11498617609804346,-0.0565076411262471,-0.31685437442464853,-0.3444424725925467
2025-05-05,0.0016366570994145436,-0.16117502197342443,-0.15333150373137241,-0.30499329291180566,-0.37886352428398296
2025-05-06,0.013681395642423658,-0.19578805514865727,-0.3057757856026483,-0.17008126858097602,-0.31467349502529474
2025-05-07,0.4320086750076751,-0.10003681189794682,-0.13175458334733786,-0.13906966397512438,-0.19713026577191578
2025-05-08,0.41324545230226506,-0.11081362712367789,-0.049921384825257153,-0.2035149358478774,-0.22250459990092247
2025-05-09,0.3887681203101279,-0.17305396840850856,-0.18166426823045373,-0.08769522444638754,-0.16881841860452224
2025-05-12,0.2915596096435888,-0.1292227210323596,-0.05062392628697021,-0.26823875874646036,-0.2603549842906211
2025-05-13,0.31184263700027365,-0.11998358309256901,-0.09772490439626351,-0.2537360642068497,-0.2167128113040441
2025-05-14,0.5824340083257913,-0.05715136288103725,-0.05828894137583798,-0.15857161744691906,-0.1435540699704146
2025-05-15,0.372191432015371,-0.1303540272347999,-0.19672170904614464,-0.10267400256702011,-0.19805882913666434
2025-05-16,0.5436700349778673,-0.11048543242115497,-0.10957603718006051,-0.08361448456364981,-0.15265401085726749
2025-05-19,0.5150130263409312,-0.1706562587117955,-0.19138262402368864,0.023758023635660038,-0.0991900672879247
2025-05-20,0.31282225718304085,-0.16741973982987807,-0.17942403670561666,0.24022866296507103,0.10010530331639336
2025-05-21,0.2494580701568537,-0.02247369578962228,-0.03921028181716057,0.36703215639078296,0.3218257958455805
2025-05-22,0.34288828728575016,-0.08827546934535964,-0.12189776446884408,0.2488104227653321,0.19812805613471396
2025-05-23,0.03993838675712847,-0.06273199499662256,-0.1133097387852524,0.4367044494550244,0.34731543000597215
2025-05-27,0.40618695620719975,-0.1515621995800118,-0.16233912853604882,0.1676947510942004,0.11221696458253924
2025-05-28,0.19092835809061415,-0.06477616105413704,-0.07289029001713636,0.36228581933078596,0.30911937150732666
2025-05-29,0.14454119798216883,-0.07177305325886985,-0.12065884384715514,0.37831802747131754,0.2847088774404887
2025-05-30,0.20351136120490299,-0.056402709367730716,-0.09604033125277711,0.3588264526776997,0.2852191454968895
2025-06-02,-0.06387196360506092,-0.09116184041860179,-0.09795946202945653,0.4148510956170378,0.3321556383298429
2025-06-03,0.21044637098425067,-0.08793386473258258,-0.09626149049502877,0.33735754286180175,0.26800073092633625
2025-06-04,0.09609318934579344,-0.06133255862288581,-0.13163685336862327,0.38170841610329603,0.3292289825594015
2025-06-05,0.14337948968443992,-0.04401233137959839,-0.0665728604459599,0.4179416788210504,0.3280936396689514
2025-06-06,0.23860258665342177,-0.09173854662745799,-0.05855940589529088,0.35504432958776244,0.25605513123606694
2025-06-09,0.10878420732533554,-0.06084283285654505,-0.09691998312785306,0.4091190746078444,0.3243339020824219
2025-06-10,0.14539199058756086,-0.08637869885615314,-0.10767186944955633,0.3746049788136135,0.2859524622931162
2025-06-11,0.10610037212341795,-0.045304588260944856,-0.0990671346126463,0.4197319648955098,0.3297959401074811
2025-06-12,0.05208330110645006,-0.06729861258962587,-0.12089275516318151,0.437535483026726,0.3221898481140165
2025-06-13,0.013590867731500816,-0.03962241489490226,-0.05948606389158629,0.4937789700760865,0.393521683405924
2025-06-16,0.2182774577661979,-0.09418173183748889,-0.0833197005231286,0.33484643967947464,0.26937467019371
2025-06-17,0.10859377463731666,-0.029001409921256747,-0.08359624150429373,0.4297917905723829,0.34901678336475
2025-06-18,0.14338669613372568,-0.0641097596987959,-0.08108573887709813,0.39465132953875864,0.3167664757516217
2025-06-20,0.10846251803153628,-0.07531255794663634,-0.0813681147620553,0.41021350057666395,0.32464330868310814
2025-06-23,0.11857551162574136,-0.07099258837985917,-0.10687970468708417,0.39537125290306024,0.30818094240425503
2025-06-24,0.24884514272567218,-0.07535803143715664,-0.10320857126802477,0.31262158360117537,0.259966670967971
2025-06-25,0.13618958802912925,-0.059528725547914454,-0.08959443731540911,0.38860733692336824,0.3260799121841789
2025-06-26,0.18132677390509397,-0.08745306260735661,-0.1200157846604313,0.3377391756914015,0.27346520313571654
2025-06-27,0.2961829199051918,-0.0642193942197938,-0.07394969424841522,0.32232519758346284,0.2433227940431363
2025-06-30,0.11707546275610231,-0.10676119179844211,-0.13647923777228313,0.35321399825232286,0.28647010942084955
2025-07-01,0.11567301025762204,-0.06779953608820233,-0.08855607264487546,0.4412726882188849,0.28669869279041527
2025-07-02,0.1386264718412368,-0.14004650535443647,-0.12185905224775603,0.34764392807814404,0.2518240424784266
2025-07-03,0.2537862898364253,-0.13475898005785603,-0.11356642071369324,0.30021231867074716,0.1976759907212783
2025-07-07,0.14565654636415995,-0.06006880151160312,-0.07725750735477581,0.40613493643111775,0.3108822083383434
2025-07-08,0.2790357980964671,-0.1155736418234185,-0.1074848854442567,0.2889398255235255,0.2089658491123322
2025-07-09,0.1674228830179366,-0.2080480692775304,-0.2116967008377441,0.2576877244314212,0.15514462243536772
2025-07-10,0.1673977240177905,-0.16338710313000218,-0.1445752944764076,0.34936453824681474,0.17527534012898502
2025-07-11,0.035758082311050994,-0.18989611145471544,-0.11792708974503391,0.382707085684238,0.2737116308049617
2025-07-14,0.18479905836234553,-0.18202127916230673,-0.1438102152396957,0.2872394805928815,0.20212996664277055
2025-07-15,0.17223271267329038,-0.13376582565398146,-0.09830985811605832,0.3041976478408831,0.2914939557157867
2025-07-16,0.06121775297796937,-0.20661307123083922,-0.18086994750446841,0.3242490152051756,0.22705021308154744
2025-07-17,0.15225423735586482,-0.23880147215642608,-0.18409504356223594,0.23383834252180075,0.1910109044036724
2025-07-18,0.07113027698370192,-0.19192644238520634,-0.18006089178171678,0.30838327945995747,0.24849910938941758
2025-07-21,-0.12646553040359262,-0.2046428632975107,-0.20157345846604094,0.2336931226547078,0.23362502517814804
2025-07-22,-0.08023547894894502,-0.1955055485941585,-0.17914547806482461,0.32680171321742707,0.2183117811746449
2025-07-23,0.2114350393459136,-0.27368976302690917,-0.17012048604607602,0.2444608151437996,0.10029389643730167
2025-07-24,0.14134676408919983,-0.20276779657000685,-0.1642804599824612,0.27399274935698403,0.21761223000134805
2025-07-25,0.21336816858322688,-0.20235567857920223,-0.19344934367547748,0.2495828736490208,0.14124393551307265
2025-07-28,0.20463908958800484,-0.22206071608806308,-0.16075543522321664,0.2237273746382335,0.18881738446248178
2025-07-29,0.10549527046168986,-0.16865239734015017,-0.20848652442447485,0.28105135900179284,0.23631444877189225
2025-07-30,0.3354260657729517,-0.15992512845702175,-0.11774246890019836,0.19913223386532927,0.18777410300449887
2025-07-31,0.06631043918243623,-0.1931646559016678,-0.1685238989402917,0.31397051854271546,0.2580304874328888
2025-08-01,-0.0459986521465286,-0.08387406034336374,-0.14983173813256398,0.38516661017707277,0.33512893920047093
2025-08-04,0.004061558459582697,-0.38385620666808706,-0.30105238701143033,0.15465101061797942,0.15637883724292032
2025-08-05,0.03760465165259314,-0.15885678346005477,-0.13636476372588263,0.35864194715992337,0.3085318540015461
2025-08-06,0.08331649146013609,-0.2776175608330887,-0.21798708167034211,0.1901930742992247,0.23088579173720827
2025-08-07,-0.09982884242994461,-0.21208280749178166,-0.18019881109795494,0.22648649849380767,0.28140304048651105
2025-08-08,-0.014636168204349913,-0.3996317254962509,-0.280061879547078,0.12457403299430156,0.18109619375801958
2025-08-11,0.19581150385498883,-0.2040168095111139,-0.16998295281535694,0.2142602131429034,0.21592852067563698
2025-08-12,0.05250239605660318,-0.505384942841835,-0.36316810738399974,-0.06537404334845835,0.01357051036910374
2025-08-13,-0.010386377553005309,-0.37253179261670744,-0.3262884671992094,0.17197685706459362,0.11881650556648402
2025-08-14,0.18532548524364864,-0.2875370301809089,-0.20513008265833987,0.17767418014324307,0.1443332217738595
2025-08-15,0.027668200425095348,-0.3430858350681834,-0.22303553617112762,0.24136130300322678,0.1648491253323669
2025-08-18,0.09235774366075547,-0.32084292691842775,-0.23739617104643415,0.20802816097142693,0.14137499740295573
2025-08-19,0.11790372374877348,-0.1818473407109115,-0.16705336657418343,0.35010081695838374,0.18309475200774786
2025-08-20,-0.0943247379580432,-0.20426197451824862,-0.17725003087208535,0.338608304845959,0.1855549518056638
2025-08-21,0.05696552740145052,-0.2142357158445293,-0.14215400058607183,0.3650365201748217,0.22160823599312657
2025-08-22,-0.17532878679936062,-0.3784707961060703,-0.28673717692668793,0.07318104032147157,-0.08628219984640963
2025-08-25,0.021875788025422654,-0.22772273854971478,-0.17034657494702224,0.3602983365023109,0.21975656197552942
2025-08-26,-0.14970183360360062,-0.3000267981805412,-0.24835282941464085,0.23358331984401834,0.0683352189571989
2025-08-27,-0.10570327450039876,-0.3017496699874528,-0.25281117643231066,0.25836037251645094,0.08137550656338696
2025-08-28,-0.226539390227764,-0.3049952844938433,-0.2744042549622678,0.15037236204288473,0.043688708273240125
2025-08-29,-0.20002741790671455,-0.171747837778671,-0.1499880687180444,0.32534441476257087,0.15289226083399915
2025-09-02,-0.3317556518032746,-0.15723575786465663,-0.11084235292885496,0.24568445176191475,0.15448178564129916
2025-09-03,-0.2952896975125628,-0.26295798045532043,-0.23792199977267048,0.13805394541774205,0.06577637684170431
2025-09-04,-0.17616676460657324,-0.35396709171598334,-0.34018667875634934,0.12101960863824356,0.008659856282850558
2025-09-05,-0.31691504695849165,-0.18361244573794128,-0.2068604758801755,0.14637162860870326,0.14624040281468814
2025-09-08,-0.3821478043324074,-0.2232198495699998,-0.23737862758663897,0.07646128853888742,0.0807924299720665
2025-09-09,-0.29098370899377274,-0.32516707326947564,-0.25929944705103525,0.0613657734829692,0.06318399720274728
2025-09-10,-0.3124343731027693,-0.2938516260573869,-0.2928113883695756,0.07179641561420087,0.029106196856067384
2025-09-11,-0.19373894621984522,-0.3177747282167551,-0.2716177017130267,-0.08750842535510307,-0.1293601984952699
2025-09-12,-0.2577796178084525,-0.3210230702673843,-0.24398275789574878,-0.14253696543320593,-0.034677588595208586
2025-09-15,-0.24769893988044103,-0.24990771555464858,-0.2074406467940238,-0.18020234578042937,-0.11475035199045718
2025-09-16,-0.18841745214436445,-0.33336305056310667,-0.3110048760186789,-0.12275645828401952,-0.0444581629898304
2025-09-17,0.09342193242013616,-0.4023893388064168,-0.3094767697205223,-0.1308705631805975,-0.06384139587232733
2025-09-18,0.026231079574891118,-0.32528972809550283,-0.1942538079063233,-0.2940412880356675,-0.16018409638761533
2025-09-19,-0.13629404278159776,-0.2671083548177146,-0.20490073872679418,-0.24766583384349317,-0.14403102983040023
2025-09-22,-0.21067900434670836,-0.24459894119677444,-0.16480889030435128,-0.2311971209985913,-0.14871604315357467
2025-09-23,-0.04277017931317788,-0.4307852683946789,-0.42554083633443474,-0.013987042492777588,0.08691667346493095
2025-09-24,0.2878757174096134,-0.3725335704644391,-0.2522616970229151,-0.050827045997547025,0.0365019691054854
2025-09-25,0.04832995203760103,-0.37040757839775706,-0.28468875525964366,0.09132504879651694,0.2052486655084814
2025-09-26,0.004604651600877394,-0.48718947977827587,-0.32966554872775783,-0.10414765487742954,-0.07439266501565933
2025-09-29,-0.2049351709160153,-0.3823270595467286,-0.3278378478795995,-0.04913392028447715,0.03576600137317954
2025-09-30,-0.10775719150534567,-0.4985756428710452,-0.3839767883726974,-0.0040646532405014145,-0.005625724010410405
2025-10-01,0.08880693075745646,-0.46224703073257706,-0.40795945956873636,-0.03743579715389738,0.0035507817873325596
2025-10-02,0.232986160220721,-0.3697716002468698,-0.32454695620380664,-0.028638223996681936,0.044057059331920584
2025-10-03,-0.04460910218279256,-0.3967115586796924,-0.29551746752822916,0.19814032412964336,0.06502154747964232
2025-10-06,-0.28179893904059744,-0.3540755169582605,-0.23130779990998337,-0.09160424796121899,-0.04121349612993957
2025-10-07,0.012611765015310314,-0.2744872100070699,-0.285354050007539,0.24643993169746303,0.18110704327261765
2025-10-08,-0.2715637148234741,-0.30572169632737883,-0.28292120212530725,-0.11130738747653159,-0.02848599924730825
2025-10-09,0.38692354639896076,-0.18891676292864248,-0.18355945547070926,0.11473409275558231,0.1258661424461053
2025-10-10,0.023940210093718297,-0.040282134582910904,-0.11831042769098457,0.44979373789403687,0.3676734897383495
2025-10-13,-0.29727242922236663,-0.38559002862211395,-0.2748541139604095,-0.02925200333963603,0.01303142485547386
2025-10-14,-0.00042591713867683043,-0.1915044033352921,-0.19624845971914354,0.36621556109145104,0.24560565871543646
2025-10-15,-0.18004535012510164,-0.27020861656792494,-0.19961223913018875,0.19322105311039417,0.15691274106639053
2025-10-16,-0.1722340606865934,-0.0869713140284678,-0.15878773953347847,0.29917297421814193,0.28283391153331844
2025-10-17,0.2810659736223494,-0.24134904003189694,-0.18031815756470687,0.17037750427005086,0.1268893245109959
2025-10-20,-0.41378242359010975,-0.2462512843427763,-0.22472860373611156,0.07146167259877068,0.043776015732231825
2025-10-21,0.6131833808969519,-0.08819446323041767,-0.10432476671691134,0.1122555850805569,0.08204180407516219
2025-10-22,0.3171333569649499,-0.13627449478618286,-0.14100707841078658,0.25057695451438494,0.15500811532369577
